grid_x,grid_y,lat,lon
1430,901,35.006733,129.06932
1431,901,35.006557,129.0749
1432,901,35.006382,129.08047
1433,901,35.006203,129.08604
1434,901,35.006027,129.09163
1435,901,35.005848,129.0972
1436,901,35.005672,129.10278
1437,901,35.005493,129.10835
1438,901,35.005314,129.11392
1439,901,35.00514,129.1195
1440,901,35.00496,129.12508
1441,901,35.00478,129.13065
1442,901,35.0046,129.13623
1443,901,35.004417,129.1418
1444,901,35.00424,129.14737
1445,901,35.00406,129.15295
1446,901,35.003876,129.15852
1447,901,35.003696,129.1641
1448,901,35.003513,129.16968
1449,901,35.003334,129.17525
1450,901,35.00315,129.18082
1451,901,35.002968,129.1864
1452,901,35.002785,129.19197
1453,901,35.0026,129.19754
1454,901,35.00242,129.20312
1455,901,35.002235,129.2087
1456,901,35.002052,129.21426
1457,901,35.001865,129.21985
1458,901,35.001682,129.22542
1459,901,35.001495,129.23099
1460,901,35.001312,129.23657
1461,901,35.001125,129.24214
1462,901,35.00094,129.24771
1463,901,35.00075,129.25328
1464,901,35.000565,129.25887
1465,901,35.000378,129.26443
1466,901,35.00019,129.27
1467,901,35.000004,129.27559
1468,901,34.999817,129.28116
1469,901,34.99963,129.28673
1470,901,34.99944,129.29231
1471,901,34.999252,129.29788
1472,901,34.99906,129.30345
1376,902,35.020355,128.76842
1377,902,35.0202,128.774
1378,902,35.02004,128.77957
1379,902,35.01988,128.78516
1380,902,35.01972,128.79073
1381,902,35.019558,128.79631
1382,902,35.019398,128.80188
1383,902,35.019238,128.80746
1384,902,35.019077,128.81303
1385,902,35.018917,128.81862
1386,902,35.018753,128.82419
1387,902,35.018593,128.82977
1388,902,35.01843,128.83534
1389,902,35.018265,128.84091
1390,902,35.018105,128.8465
1391,902,35.01794,128.85207
1392,902,35.017776,128.85765
1393,902,35.017612,128.86322
1394,902,35.01745,128.8688
1395,902,35.017284,128.87437
1396,902,35.01712,128.87996
1397,902,35.016953,128.88553
1398,902,35.01679,128.89111
1399,902,35.01662,128.89668
1400,902,35.016457,128.90227
1401,902,35.01629,128.90784
1402,902,35.01612,128.9134
1403,902,35.015957,128.91899
1404,902,35.01579,128.92456
1405,902,35.01562,128.93015
1406,902,35.015453,128.93571
1407,902,35.01528,128.9413
1408,902,35.015114,128.94687
1409,902,35.014946,128.95245
1410,902,35.014774,128.95802
1411,902,35.014606,128.9636
1412,902,35.014435,128.96918
1413,902,35.014267,128.97475
1414,902,35.014095,128.98033
1415,902,35.013924,128.9859
1416,902,35.013752,128.99149
1417,902,35.01358,128.99706
1418,902,35.01341,129.00262
1419,902,35.013237,129.00821
1420,902,35.013065,129.01378
1421,902,35.01289,129.01936
1422,902,35.01272,129.02493
1423,902,35.012543,129.03052
1424,902,35.01237,129.03609
1425,902,35.012196,129.04166
1426,902,35.01202,129.04724
1427,902,35.01185,129.05281
1428,902,35.011673,129.0584
1429,902,35.011497,129.06396
1430,902,35.011322,129.06953
1431,902,35.011143,129.07512
1432,902,35.010967,129.08069
1433,902,35.01079,129.08627
1434,902,35.010612,129.09184
1435,902,35.010437,129.09741
1436,902,35.010258,129.103
1437,902,35.010082,129.10857
1438,902,35.009903,129.11414
1439,902,35.009724,129.11972
1440,902,35.009544,129.12529
1441,902,35.009365,129.13087
1442,902,35.009186,129.13644
1443,902,35.009007,129.14201
1444,902,35.008827,129.1476
1445,902,35.008644,129.15317
1446,902,35.008465,129.15874
1447,902,35.00828,129.16432
1448,902,35.008102,129.16989
1449,902,35.00792,129.17548
1450,902,35.007736,129.18105
1451,902,35.007553,129.18661
1452,902,35.007374,129.1922
1453,902,35.007187,129.19777
1454,902,35.007004,129.20334
1455,902,35.00682,129.20892
1456,902,35.006638,129.2145
1457,902,35.006454,129.22006
1458,902,35.006268,129.22565
1459,902,35.006084,129.23122
1460,902,35.005898,129.23679
1461,902,35.00571,129.24237
1462,902,35.005527,129.24794
1463,902,35.00534,129.25351
1464,902,35.005154,129.2591
1465,902,35.004967,129.26466
1466,902,35.00478,129.27023
1467,902,35.004593,129.27582
1468,902,35.004402,129.28139
1469,902,35.004215,129.28696
1470,902,35.004025,129.29254
1471,902,35.003838,129.29811
1376,903,35.024944,128.76862
1377,903,35.024784,128.77419
1378,903,35.024628,128.77977
1379,903,35.024467,128.78534
1380,903,35.024307,128.79092
1381,903,35.024147,128.7965
1382,903,35.023987,128.80208
1383,903,35.023827,128.80765
1384,903,35.023666,128.81323
1385,903,35.023502,128.8188
1386,903,35.023342,128.82439
1387,903,35.02318,128.82996
1388,903,35.023018,128.83554
1389,903,35.022854,128.84111
1390,903,35.02269,128.8467
1391,903,35.02253,128.85226
1392,903,35.022366,128.85785
1393,903,35.0222,128.86342
1394,903,35.022038,128.869
1395,903,35.02187,128.87457
1396,903,35.021706,128.88016
1397,903,35.02154,128.88573
1398,903,35.021374,128.89131
1399,903,35.02121,128.89688
1400,903,35.02104,128.90247
1401,903,35.020878,128.90804
1402,903,35.02071,128.91362
1403,903,35.020542,128.91919
1404,903,35.020374,128.92477
1405,903,35.020206,128.93034
1406,903,35.02004,128.93593
1407,903,35.01987,128.9415
1408,903,35.019703,128.94708
1409,903,35.01953,128.95265
1410,903,35.019363,128.95824
1411,903,35.01919,128.9638
1412,903,35.019024,128.96938
1413,903,35.018852,128.97496
1414,903,35.01868,128.98053
1415,903,35.018513,128.98611
1416,903,35.01834,128.99168
1417,903,35.01817,128.99727
1418,903,35.017998,129.00284
1419,903,35.017822,129.00842
1420,903,35.01765,129.01399
1421,903,35.01748,129.01956
1422,903,35.017303,129.02515
1423,903,35.01713,129.03072
1424,903,35.016956,129.0363
1425,903,35.016785,129.04187
1426,903,35.01661,129.04745
1427,903,35.016434,129.05302
1428,903,35.01626,129.05861
1429,903,35.016083,129.06418
1430,903,35.015907,129.06975
1431,903,35.01573,129.07533
1432,903,35.015556,129.0809
1433,903,35.015377,129.08649
1434,903,35.0152,129.09206
1435,903,35.015022,129.09763
1436,903,35.014847,129.10321
1437,903,35.014668,129.10878
1438,903,35.01449,129.11436
1439,903,35.014313,129.11993
1440,903,35.014133,129.1255
1441,903,35.013954,129.13109
1442,903,35.01377,129.13666
1443,903,35.01359,129.14224
1444,903,35.013412,129.14781
1445,903,35.013233,129.15338
1446,903,35.01305,129.15897
1447,903,35.01287,129.16454
1448,903,35.012688,129.17012
1449,903,35.012505,129.17569
1450,903,35.012325,129.18126
1451,903,35.012142,129.18684
1452,903,35.01196,129.19241
1453,903,35.011776,129.198
1454,903,35.011593,129.20357
1455,903,35.01141,129.20914
1456,903,35.011223,129.21472
1457,903,35.01104,129.22029
1458,903,35.010857,129.22586
1459,903,35.01067,129.23145
1460,903,35.010483,129.23701
1461,903,35.0103,129.24258
1462,903,35.010113,129.24817
1463,903,35.009926,129.25374
1464,903,35.00974,129.25932
1465,903,35.009552,129.2649
1466,903,35.009365,129.27046
1467,903,35.00918,129.27605
1468,903,35.00899,129.28162
1469,903,35.0088,129.28719
1470,903,35.008614,129.29277
1471,903,35.008423,129.29834
1376,904,35.029533,128.7688
1377,904,35.029373,128.77438
1378,904,35.029213,128.77997
1379,904,35.029057,128.78554
1380,904,35.028896,128.79112
1381,904,35.028736,128.79669
1382,904,35.028576,128.80228
1383,904,35.028416,128.80785
1384,904,35.02825,128.81343
1385,904,35.02809,128.819
1386,904,35.02793,128.82458
1387,904,35.027767,128.83015
1388,904,35.027603,128.83574
1389,904,35.027443,128.84131
1390,904,35.02728,128.8469
1391,904,35.027115,128.85246
1392,904,35.02695,128.85805
1393,904,35.026787,128.86363
1394,904,35.026623,128.8692
1395,904,35.02646,128.87479
1396,904,35.026295,128.88036
1397,904,35.02613,128.88594
1398,904,35.025963,128.89151
1399,904,35.0258,128.8971
1400,904,35.02563,128.90266
1401,904,35.025463,128.90825
1402,904,35.0253,128.91382
1403,904,35.02513,128.9194
1404,904,35.024963,128.92497
1405,904,35.024796,128.93056
1406,904,35.024628,128.93613
1407,904,35.02446,128.94171
1408,904,35.02429,128.94728
1409,904,35.02412,128.95287
1410,904,35.023952,128.95844
1411,904,35.02378,128.96402
1412,904,35.023613,128.96959
1413,904,35.02344,128.97516
1414,904,35.02327,128.98074
1415,904,35.023098,128.98631
1416,904,35.022926,128.9919
1417,904,35.022755,128.99747
1418,904,35.022583,129.00305
1419,904,35.02241,129.00862
1420,904,35.02224,129.0142
1421,904,35.022064,129.01978
1422,904,35.021893,129.02536
1423,904,35.02172,129.03093
1424,904,35.021545,129.03651
1425,904,35.02137,129.04208
1426,904,35.0212,129.04767
1427,904,35.021023,129.05324
1428,904,35.020847,129.0588
1429,904,35.02067,129.06439
1430,904,35.020496,129.06996
1431,904,35.020317,129.07555
1432,904,35.02014,129.08112
1433,904,35.019966,129.0867
1434,904,35.019787,129.09227
1435,904,35.01961,129.09785
1436,904,35.019432,129.10342
1437,904,35.019257,129.109
1438,904,35.019077,129.11458
1439,904,35.018898,129.12015
1440,904,35.01872,129.12573
1441,904,35.01854,129.1313
1442,904,35.01836,129.13689
1443,904,35.01818,129.14246
1444,904,35.018,129.14803
1445,904,35.01782,129.15361
1446,904,35.01764,129.15918
1447,904,35.017456,129.16476
1448,904,35.017277,129.17033
1449,904,35.017094,129.17592
1450,904,35.01691,129.18149
1451,904,35.016727,129.18706
1452,904,35.016544,129.19264
1453,904,35.01636,129.19821
1454,904,35.01618,129.2038
1455,904,35.015995,129.20937
1456,904,35.015812,129.21494
1457,904,35.015625,129.22052
1458,904,35.01544,129.22609
1459,904,35.015255,129.23167
1460,904,35.01507,129.23724
1461,904,35.014885,129.24281
1462,904,35.014698,129.2484
1463,904,35.014515,129.25397
1464,904,35.014328,129.25954
1465,904,35.01414,129.26512
1466,904,35.01395,129.27069
1467,904,35.013763,129.27628
1468,904,35.013577,129.28185
1469,904,35.01339,129.28741
1470,904,35.0132,129.293
1471,904,35.013012,129.29857
1376,905,35.034122,128.769
1377,905,35.033962,128.77458
1378,905,35.033802,128.78015
1379,905,35.03364,128.78574
1380,905,35.03348,128.7913
1381,905,35.03332,128.79689
1382,905,35.03316,128.80247
1383,905,35.033,128.80804
1384,905,35.03284,128.81363
1385,905,35.03268,128.8192
1386,905,35.032516,128.82478
1387,905,35.032356,128.83035
1388,905,35.032192,128.83594
1389,905,35.032032,128.8415
1390,905,35.031868,128.84709
1391,905,35.031704,128.85266
1392,905,35.03154,128.85825
1393,905,35.031376,128.86383
1394,905,35.03121,128.8694
1395,905,35.031048,128.87498
1396,905,35.030884,128.88055
1397,905,35.030716,128.88614
1398,905,35.030552,128.89171
1399,905,35.030384,128.8973
1400,905,35.03022,128.90286
1401,905,35.030052,128.90845
1402,905,35.029884,128.91402
1403,905,35.029716,128.9196
1404,905,35.029552,128.92517
1405,905,35.02938,128.93076
1406,905,35.029213,128.93633
1407,905,35.029045,128.94191
1408,905,35.028877,128.9475
1409,905,35.02871,128.95306
1410,905,35.028538,128.95865
1411,905,35.02837,128.96422
1412,905,35.0282,128.9698
1413,905,35.028027,128.97537
1414,905,35.02786,128.98096
1415,905,35.027687,128.98653
1416,905,35.027515,128.99211
1417,905,35.027344,128.99768
1418,905,35.027172,129.00327
1419,905,35.027,129.00883
1420,905,35.026825,129.01442
1421,905,35.026653,129.01999
1422,905,35.02648,129.02557
1423,905,35.026306,129.03114
1424,905,35.026134,129.03673
1425,905,35.02596,129.0423
1426,905,35.025784,129.04787
1427,905,35.025608,129.05345
1428,905,35.025433,129.05902
1429,905,35.025257,129.0646
1430,905,35.02508,129.07018
1431,905,35.024906,129.07576
1432,905,35.02473,129.08133
1433,905,35.02455,129.08691
1434,905,35.024376,129.09248
1435,905,35.024197,129.09807
1436,905,35.02402,129.10364
1437,905,35.02384,129.10922
1438,905,35.023663,129.11479
1439,905,35.023487,129.12038
1440,905,35.023308,129.12595
1441,905,35.02313,129.13152
1442,905,35.022945,129.1371
1443,905,35.022766,129.14267
1444,905,35.022587,129.14825
1445,905,35.022408,129.15382
1446,905,35.022224,129.15941
1447,905,35.022045,129.16498
1448,905,35.021862,129.17056
1449,905,35.02168,129.17613
1450,905,35.0215,129.1817
1451,905,35.021317,129.18729
1452,905,35.021133,129.19286
1453,905,35.02095,129.19844
1454,905,35.020767,129.20401
1455,905,35.020584,129.2096
1456,905,35.020397,129.21516
1457,905,35.020214,129.22073
1458,905,35.020027,129.22632
1459,905,35.019844,129.23189
1460,905,35.019657,129.23747
1461,905,35.019474,129.24304
1462,905,35.019287,129.24863
1463,905,35.0191,129.2542
1464,905,35.018913,129.25977
1465,905,35.018726,129.26535
1466,905,35.01854,129.27092
1467,905,35.018353,129.2765
1468,905,35.01816,129.28207
1469,905,35.017975,129.28764
1470,905,35.017788,129.29323
1471,905,35.017597,129.2988
1376,906,35.038708,128.7692
1377,906,35.03855,128.77477
1378,906,35.03839,128.78035
1379,906,35.03823,128.78593
1380,906,35.03807,128.7915
1381,906,35.03791,128.79709
1382,906,35.03775,128.80266
1383,906,35.03759,128.80824
1384,906,35.03743,128.81381
1385,906,35.037266,128.8194
1386,906,35.037106,128.82498
1387,906,35.03694,128.83055
1388,906,35.03678,128.83614
1389,906,35.036617,128.8417
1390,906,35.036453,128.84729
1391,906,35.036293,128.85287
1392,906,35.03613,128.85844
1393,906,35.035965,128.86403
1394,906,35.0358,128.8696
1395,906,35.035633,128.87518
1396,906,35.03547,128.88075
1397,906,35.035305,128.88634
1398,906,35.035137,128.8919
1399,906,35.034973,128.89749
1400,906,35.034805,128.90308
1401,906,35.03464,128.90865
1402,906,35.034473,128.91423
1403,906,35.034306,128.9198
1404,906,35.034138,128.92538
1405,906,35.03397,128.93095
1406,906,35.033802,128.93654
1407,906,35.033634,128.94211
1408,906,35.033466,128.9477
1409,906,35.033295,128.95328
1410,906,35.033127,128.95885
1411,906,35.032955,128.96443
1412,906,35.032787,128.97
1413,906,35.032616,128.97559
1414,906,35.032444,128.98116
1415,906,35.032272,128.98674
1416,906,35.032104,128.99231
1417,906,35.031933,128.9979
1418,906,35.031757,129.00346
1419,906,35.031586,129.00905
1420,906,35.031414,129.01462
1421,906,35.031242,129.0202
1422,906,35.031067,129.02577
1423,906,35.030895,129.03136
1424,906,35.03072,129.03693
1425,906,35.030544,129.04251
1426,906,35.030373,129.04808
1427,906,35.030197,129.05367
1428,906,35.03002,129.05923
1429,906,35.029846,129.06482
1430,906,35.02967,129.07039
1431,906,35.029495,129.07597
1432,906,35.029316,129.08154
1433,906,35.02914,129.08713
1434,906,35.028965,129.0927
1435,906,35.028786,129.09828
1436,906,35.028606,129.10385
1437,906,35.02843,129.10944
1438,906,35.02825,129.115
1439,906,35.028072,129.12059
1440,906,35.027893,129.12616
1441,906,35.027714,129.13174
1442,906,35.027534,129.13731
1443,906,35.027355,129.1429
1444,906,35.027176,129.14847
1445,906,35.026993,129.15405
1446,906,35.026814,129.15962
1447,906,35.02663,129.1652
1448,906,35.02645,129.17078
1449,906,35.026268,129.17636
1450,906,35.026085,129.18193
1451,906,35.0259,129.1875
1452,906,35.02572,129.19308
1453,906,35.025536,129.19865
1454,906,35.025352,129.20424
1455,906,35.02517,129.20981
1456,906,35.024986,129.2154
1457,906,35.0248,129.22096
1458,906,35.024616,129.22655
1459,906,35.02443,129.23212
1460,906,35.024246,129.23769
1461,906,35.02406,129.24327
1462,906,35.023872,129.24884
1463,906,35.023685,129.25443
1464,906,35.0235,129.26
1465,906,35.02331,129.26558
1466,906,35.023125,129.27115
1467,906,35.022938,129.27672
1468,906,35.02275,129.2823
1469,906,35.02256,129.28787
1470,906,35.022373,129.29346
1471,906,35.022182,129.29903
1376,907,35.043297,128.76938
1377,907,35.043137,128.77496
1378,907,35.04298,128.78055
1379,907,35.04282,128.78612
1380,907,35.04266,128.7917
1381,907,35.0425,128.79727
1382,907,35.04234,128.80286
1383,907,35.04218,128.80844
1384,907,35.042015,128.81401
1385,907,35.041855,128.8196
1386,907,35.041695,128.82518
1387,907,35.04153,128.83075
1388,907,35.04137,128.83633
1389,907,35.041206,128.8419
1390,907,35.041042,128.84749
1391,907,35.04088,128.85307
1392,907,35.040714,128.85864
1393,907,35.04055,128.86423
1394,907,35.040386,128.8698
1395,907,35.040222,128.87538
1396,907,35.04006,128.88097
1397,907,35.039894,128.88654
1398,907,35.039726,128.89212
1399,907,35.039562,128.89769
1400,907,35.039394,128.90327
1401,907,35.039227,128.90884
1402,907,35.039062,128.91443
1403,907,35.038895,128.92001
1404,907,35.038727,128.92558
1405,907,35.03856,128.93117
1406,907,35.03839,128.93674
1407,907,35.038223,128.94232
1408,907,35.03805,128.94789
1409,907,35.037884,128.95348
1410,907,35.037716,128.95906
1411,907,35.037544,128.96463
1412,907,35.037373,128.97021
1413,907,35.037205,128.97578
1414,907,35.037033,128.98137
1415,907,35.03686,128.98694
1416,907,35.03669,128.99252
1417,907,35.03652,128.9981
1418,907,35.036346,129.00368
1419,907,35.036175,129.00926
1420,907,35.036003,129.01483
1421,907,35.035828,129.02042
1422,907,35.035656,129.02599
1423,907,35.03548,129.03157
1424,907,35.03531,129.03714
1425,907,35.035133,129.04272
1426,907,35.034958,129.0483
1427,907,35.034782,129.05388
1428,907,35.034607,129.05945
1429,907,35.03443,129.06503
1430,907,35.034256,129.0706
1431,907,35.03408,129.07619
1432,907,35.033905,129.08176
1433,907,35.03373,129.08734
1434,907,35.03355,129.09293
1435,907,35.033375,129.0985
1436,907,35.033195,129.10408
1437,907,35.033016,129.10965
1438,907,35.032837,129.11523
1439,907,35.03266,129.1208
1440,907,35.032482,129.12639
1441,907,35.032303,129.13196
1442,907,35.032124,129.13754
1443,907,35.03194,129.14311
1444,907,35.03176,129.1487
1445,907,35.03158,129.15427
1446,907,35.0314,129.15985
1447,907,35.03122,129.16542
1448,907,35.031036,129.171
1449,907,35.030853,129.17657
1450,907,35.030674,129.18216
1451,907,35.03049,129.18773
1452,907,35.030308,129.1933
1453,907,35.030125,129.19888
1454,907,35.02994,129.20445
1455,907,35.029755,129.21004
1456,907,35.02957,129.2156
1457,907,35.02939,129.22119
1458,907,35.0292,129.22676
1459,907,35.02902,129.23235
1460,907,35.02883,129.23792
1461,907,35.02865,129.2435
1462,907,35.02846,129.24907
1463,907,35.028275,129.25465
1464,907,35.028088,129.26022
1465,907,35.0279,129.26581
1466,907,35.027714,129.27138
1467,907,35.027527,129.27695
1468,907,35.027336,129.28253
1469,907,35.02715,129.2881
1470,907,35.02696,129.29369
1471,907,35.02677,129.29926
1376,908,35.047886,128.76958
1377,908,35.047726,128.77516
1378,908,35.04757,128.78073
1379,908,35.04741,128.78632
1380,908,35.04725,128.7919
1381,908,35.04709,128.79747
1382,908,35.04693,128.80305
1383,908,35.046764,128.80864
1384,908,35.046604,128.81421
1385,908,35.046444,128.8198
1386,908,35.04628,128.82536
1387,908,35.04612,128.83095
1388,908,35.045956,128.83653
1389,908,35.045795,128.8421
1390,908,35.04563,128.84769
1391,908,35.045467,128.85327
1392,908,35.045303,128.85884
1393,908,35.04514,128.86443
1394,908,35.044975,128.87
1395,908,35.04481,128.87558
1396,908,35.044647,128.88116
1397,908,35.04448,128.88673
1398,908,35.044315,128.89232
1399,908,35.044147,128.8979
1400,908,35.043983,128.90347
1401,908,35.043816,128.90906
1402,908,35.043648,128.91463
1403,908,35.04348,128.92021
1404,908,35.043316,128.9258
1405,908,35.043148,128.93137
1406,908,35.042976,128.93695
1407,908,35.04281,128.94252
1408,908,35.04264,128.9481
1409,908,35.042473,128.95369
1410,908,35.0423,128.95926
1411,908,35.042133,128.96484
1412,908,35.04196,128.97041
1413,908,35.04179,128.976
1414,908,35.041622,128.98157
1415,908,35.04145,128.98715
1416,908,35.04128,128.99274
1417,908,35.041107,128.9983
1418,908,35.040936,129.00389
1419,908,35.040764,129.00946
1420,908,35.04059,129.01505
1421,908,35.040417,129.02061
1422,908,35.04024,129.0262
1423,908,35.04007,129.03178
1424,908,35.039894,129.03735
1425,908,35.039722,129.04294
1426,908,35.039547,129.04851
1427,908,35.03937,129.0541
1428,908,35.039196,129.05966
1429,908,35.03902,129.06525
1430,908,35.038845,129.07082
1431,908,35.03867,129.0764
1432,908,35.03849,129.08199
1433,908,35.038315,129.08755
1434,908,35.03814,129.09314
1435,908,35.03796,129.09871
1436,908,35.037785,129.1043
1437,908,35.037605,129.10986
1438,908,35.037426,129.11545
1439,908,35.037247,129.12102
1440,908,35.037067,129.1266
1441,908,35.03689,129.13217
1442,908,35.03671,129.13776
1443,908,35.03653,129.14333
1444,908,35.03635,129.14891
1445,908,35.036167,129.15448
1446,908,35.035988,129.16006
1447,908,35.035805,129.16565
1448,908,35.035625,129.17122
1449,908,35.035442,129.1768
1450,908,35.03526,129.18237
1451,908,35.035076,129.18796
1452,908,35.034893,129.19353
1453,908,35.03471,129.19911
1454,908,35.034527,129.20468
1455,908,35.034344,129.21027
1456,908,35.03416,129.21584
1457,908,35.033974,129.22142
1458,908,35.03379,129.22699
1459,908,35.033604,129.23257
1460,908,35.03342,129.23814
1461,908,35.033234,129.24373
1462,908,35.033047,129.2493
1463,908,35.03286,129.25488
1464,908,35.032673,129.26045
1465,908,35.032486,129.26602
1466,908,35.0323,129.2716
1467,908,35.032112,129.27718
1468,908,35.031925,129.28276
1469,908,35.031734,129.28833
1470,908,35.031548,129.29391
1471,908,35.031357,129.29948
1376,909,35.052475,128.76978
1377,909,35.052315,128.77534
1378,909,35.052155,128.78093
1379,909,35.051994,128.78651
1380,909,35.051838,128.79208
1381,909,35.051678,128.79767
1382,909,35.051514,128.80325
1383,909,35.051353,128.80882
1384,909,35.051193,128.8144
1385,909,35.051033,128.81999
1386,909,35.05087,128.82556
1387,909,35.05071,128.83115
1388,909,35.050545,128.83673
1389,909,35.05038,128.8423
1390,909,35.05022,128.84789
1391,909,35.050056,128.85347
1392,909,35.049892,128.85904
1393,909,35.04973,128.86462
1394,909,35.049564,128.87021
1395,909,35.0494,128.87578
1396,909,35.049232,128.88136
1397,909,35.04907,128.88693
1398,909,35.048904,128.89252
1399,909,35.048737,128.8981
1400,909,35.04857,128.90367
1401,909,35.048405,128.90926
1402,909,35.048237,128.91484
1403,909,35.04807,128.92041
1404,909,35.0479,128.926
1405,909,35.047733,128.93158
1406,909,35.047565,128.93715
1407,909,35.047398,128.94273
1408,909,35.04723,128.9483
1409,909,35.04706,128.95389
1410,909,35.04689,128.95947
1411,909,35.04672,128.96504
1412,909,35.04655,128.97063
1413,909,35.04638,128.9762
1414,909,35.046207,128.98178
1415,909,35.046036,128.98737
1416,909,35.045864,128.99294
1417,909,35.045692,128.99852
1418,909,35.04552,129.00409
1419,909,35.04535,129.00967
1420,909,35.045177,129.01526
1421,909,35.045006,129.02083
1422,909,35.04483,129.02641
1423,909,35.04466,129.03198
1424,909,35.044483,129.03757
1425,909,35.044308,129.04315
1426,909,35.044132,129.04872
1427,909,35.04396,129.0543
1428,909,35.043785,129.05988
1429,909,35.04361,129.06546
1430,909,35.043434,129.07104
1431,909,35.043255,129.07661
1432,909,35.04308,129.0822
1433,909,35.042904,129.08777
1434,909,35.042725,129.09335
1435,909,35.04255,129.09892
1436,909,35.04237,129.1045
1437,909,35.04219,129.11008
1438,909,35.042015,129.11566
1439,909,35.041836,129.12125
1440,909,35.041656,129.12682
1441,909,35.041477,129.1324
1442,909,35.041298,129.13797
1443,909,35.041115,129.14355
1444,909,35.040936,129.14912
1445,909,35.040756,129.15471
1446,909,35.040573,129.16028
1447,909,35.040394,129.16586
1448,909,35.04021,129.17145
1449,909,35.040028,129.17702
1450,909,35.03985,129.1826
1451,909,35.039665,129.18817
1452,909,35.039482,129.19376
1453,909,35.0393,129.19933
1454,909,35.039116,129.20491
1455,909,35.03893,129.21048
1456,909,35.038746,129.21606
1457,909,35.038563,129.22163
1458,909,35.038376,129.22722
1459,909,35.038193,129.23279
1460,909,35.038006,129.23837
1461,909,35.03782,129.24394
1462,909,35.037636,129.24953
1463,909,35.03745,129.2551
1464,909,35.037262,129.26068
1465,909,35.037075,129.26625
1466,909,35.03689,129.27184
1467,909,35.036697,129.2774
1468,909,35.03651,129.28299
1469,909,35.036324,129.28856
1470,909,35.036133,129.29414
1471,909,35.035946,129.29971
1376,910,35.057064,128.76996
1377,910,35.056904,128.77554
1378,910,35.056744,128.78113
1379,910,35.056583,128.7867
1380,910,35.056423,128.79228
1381,910,35.056263,128.79787
1382,910,35.056103,128.80345
1383,910,35.055943,128.80902
1384,910,35.055782,128.8146
1385,910,35.05562,128.82019
1386,910,35.055458,128.82576
1387,910,35.055298,128.83134
1388,910,35.055134,128.83693
1389,910,35.05497,128.8425
1390,910,35.054806,128.84808
1391,910,35.054646,128.85367
1392,910,35.05448,128.85924
1393,910,35.054317,128.86482
1394,910,35.054153,128.8704
1395,910,35.053986,128.87598
1396,910,35.05382,128.88156
1397,910,35.053658,128.88715
1398,910,35.05349,128.89272
1399,910,35.053326,128.8983
1400,910,35.053158,128.90388
1401,910,35.052994,128.90945
1402,910,35.052826,128.91504
1403,910,35.052658,128.92062
1404,910,35.05249,128.9262
1405,910,35.052322,128.93178
1406,910,35.052155,128.93736
1407,910,35.051987,128.94293
1408,910,35.051815,128.94852
1409,910,35.051647,128.9541
1410,910,35.05148,128.95967
1411,910,35.051308,128.96526
1412,910,35.051136,128.97083
1413,910,35.05097,128.97641
1414,910,35.050797,128.982
1415,910,35.050625,128.98756
1416,910,35.050453,128.99315
1417,910,35.05028,128.99873
1418,910,35.05011,129.0043
1419,910,35.04994,129.00989
1420,910,35.049767,129.01546
1421,910,35.04959,129.02104
1422,910,35.04942,129.02663
1423,910,35.049244,129.0322
1424,910,35.049072,129.03778
1425,910,35.048897,129.04337
1426,910,35.04872,129.04893
1427,910,35.048546,129.05452
1428,910,35.04837,129.06009
1429,910,35.048195,129.06567
1430,910,35.04802,129.07126
1431,910,35.047844,129.07683
1432,910,35.04767,129.08241
1433,910,35.04749,129.08798
1434,910,35.047314,129.09357
1435,910,35.047134,129.09915
1436,910,35.04696,129.10472
1437,910,35.04678,129.1103
1438,910,35.0466,129.11588
1439,910,35.04642,129.12146
1440,910,35.04624,129.12703
1441,910,35.046062,129.13261
1442,910,35.045883,129.1382
1443,910,35.045704,129.14377
1444,910,35.045525,129.14935
1445,910,35.04534,129.15492
1446,910,35.045162,129.1605
1447,910,35.04498,129.16608
1448,910,35.0448,129.17166
1449,910,35.044617,129.17725
1450,910,35.044434,129.18282
1451,910,35.04425,129.1884
1452,910,35.044067,129.19397
1453,910,35.043884,129.19955
1454,910,35.0437,129.20512
1455,910,35.043518,129.21071
1456,910,35.043335,129.21628
1457,910,35.043148,129.22186
1458,910,35.042965,129.22745
1459,910,35.042778,129.23302
1460,910,35.042595,129.2386
1461,910,35.042408,129.24417
1462,910,35.04222,129.24976
1463,910,35.042034,129.25533
1464,910,35.041847,129.26091
1465,910,35.04166,129.26648
1466,910,35.041473,129.27206
1467,910,35.041286,129.27763
1468,910,35.0411,129.28322
1469,910,35.04091,129.28879
1470,910,35.04072,129.29437
1471,910,35.04053,129.29994
1376,911,35.06165,128.77016
1377,911,35.061493,128.77574
1378,911,35.061333,128.78131
1379,911,35.061172,128.7869
1380,911,35.061012,128.79248
1381,911,35.060852,128.79807
1382,911,35.06069,128.80363
1383,911,35.06053,128.80922
1384,911,35.06037,128.8148
1385,911,35.060207,128.82037
1386,911,35.060047,128.82596
1387,911,35.059883,128.83154
1388,911,35.059723,128.83713
1389,911,35.05956,128.8427
1390,911,35.059395,128.84828
1391,911,35.05923,128.85387
1392,911,35.059067,128.85944
1393,911,35.058903,128.86502
1394,911,35.05874,128.8706
1395,911,35.058575,128.87617
1396,911,35.05841,128.88176
1397,911,35.058247,128.88734
1398,911,35.05808,128.89293
1399,911,35.057915,128.8985
1400,911,35.057747,128.90408
1401,911,35.05758,128.90967
